Date,Price,Open,High,Low,Vol.,Change %
09/11/2020,"1,875.69","1,875.69","1,875.69","1,875.69",,0.21%
09/10/2020,"1,871.84","1,871.84","1,871.84","1,871.84",,1.00%
09/09/2020,"1,853.32","1,853.32","1,853.32","1,853.32",,0.15%
09/08/2020,"1,850.63","1,850.63","1,850.63","1,850.63",,0.05%
09/07/2020,"1,849.64","1,849.64","1,849.64","1,849.64",,-0.29%
09/04/2020,"1,855.04","1,855.04","1,855.04","1,855.04",,0.14%
09/03/2020,"1,852.39","1,852.39","1,852.39","1,852.39",,0.93%
09/02/2020,"1,835.30","1,835.30","1,835.30","1,835.30",,1.41%
09/01/2020,"1,809.74","1,809.74","1,809.74","1,809.74",,0.83%
08/31/2020,"1,794.85","1,794.85","1,794.85","1,794.85",,0.06%
08/28/2020,"1,793.76","1,793.76","1,793.76","1,793.76",,1.27%
08/27/2020,"1,771.18","1,771.18","1,771.18","1,771.18",,0.60%
08/26/2020,"1,760.64","1,760.64","1,760.64","1,760.64",,1.01%
08/25/2020,"1,743.08","1,743.08","1,743.08","1,743.08",,-0.30%
08/24/2020,"1,748.40","1,748.40","1,748.40","1,748.40",,1.42%
08/21/2020,"1,723.96","1,723.96","1,723.96","1,723.96",,-0.62%
08/20/2020,"1,734.72","1,734.72","1,734.72","1,734.72",,0.14%
08/19/2020,"1,732.34","1,732.34","1,732.34","1,732.34",,0.17%
08/18/2020,"1,729.46","1,729.46","1,729.46","1,729.46",,-0.52%
08/17/2020,"1,738.43","1,738.43","1,738.43","1,738.43",,-0.30%
08/14/2020,"1,743.58","1,743.58","1,743.58","1,743.58",,0.29%
08/13/2020,"1,738.58","1,738.58","1,738.58","1,738.58",,-0.73%
08/12/2020,"1,751.39","1,751.39","1,751.39","1,751.39",,1.05%
08/11/2020,"1,733.14","1,733.14","1,733.14","1,733.14",,-1.61%
08/10/2020,"1,761.43","1,761.43","1,761.43","1,761.43",,0.19%
08/07/2020,"1,758.08","1,758.08","1,758.08","1,758.08",,-0.07%
08/06/2020,"1,759.28","1,759.28","1,759.28","1,759.28",,-0.17%
08/05/2020,"1,762.28","1,762.28","1,762.28","1,762.28",,-1.80%
08/04/2020,"1,794.60","1,794.60","1,794.60","1,794.60",,-0.17%
08/03/2020,"1,797.67","1,797.67","1,797.67","1,797.67",,-0.75%
07/29/2020,"1,811.29","1,811.29","1,811.29","1,811.29",,-3.65%
07/28/2020,"1,879.84","1,879.84","1,879.84","1,879.84",,0.29%
07/27/2020,"1,874.33","1,874.33","1,874.33","1,874.33",,-0.66%
07/24/2020,"1,886.84","1,886.84","1,886.84","1,886.84",,0.32%
07/23/2020,"1,880.84","1,880.84","1,880.84","1,880.84",,-0.30%
07/22/2020,"1,886.45","1,886.45","1,886.45","1,886.45",,-1.04%
07/21/2020,"1,906.25","1,906.25","1,906.25","1,906.25",,-0.18%
07/20/2020,"1,909.63","1,909.63","1,909.63","1,909.63",,0.01%
07/17/2020,"1,909.36","1,909.36","1,909.36","1,909.36",,0.15%
07/16/2020,"1,906.43","1,906.43","1,906.43","1,906.43",,-0.37%
07/15/2020,"1,913.57","1,913.57","1,913.57","1,913.57",,1.05%
07/14/2020,"1,893.65","1,893.65","1,893.65","1,893.65",,-0.38%
07/13/2020,"1,900.81","1,900.81","1,900.81","1,900.81",,-0.02%
07/10/2020,"1,901.28","1,901.28","1,901.28","1,901.28",,-0.34%
07/09/2020,"1,907.82","1,907.82","1,907.82","1,907.82",,-0.74%
07/08/2020,"1,921.99","1,921.99","1,921.99","1,921.99",,-1.68%
07/07/2020,"1,954.93","1,954.93","1,954.93","1,954.93",,0.30%
07/06/2020,"1,949.12","1,949.12","1,949.12","1,949.12",,0.16%
07/03/2020,"1,945.97","1,945.97","1,945.97","1,945.97",,0.02%
07/02/2020,"1,945.64","1,945.64","1,945.64","1,945.64",,-0.10%
07/01/2020,"1,947.64","1,947.64","1,947.64","1,947.64",,0.28%
06/30/2020,"1,942.12","1,942.12","1,942.12","1,942.12",,-0.52%
06/29/2020,"1,952.26","1,952.26","1,952.26","1,952.26",,0.70%
06/26/2020,"1,938.62","1,938.62","1,938.62","1,938.62",,0.03%
06/25/2020,"1,937.96","1,937.96","1,937.96","1,937.96",,-0.29%
06/24/2020,"1,943.50","1,943.50","1,943.50","1,943.50",,-0.32%
06/23/2020,"1,949.82","1,949.82","1,949.82","1,949.82",,-0.39%
06/22/2020,"1,957.54","1,957.54","1,957.54","1,957.54",,-0.60%
06/19/2020,"1,969.45","1,969.45","1,969.45","1,969.45",,-0.13%
06/18/2020,"1,971.93","1,971.93","1,971.93","1,971.93",,-1.62%
06/17/2020,"2,004.36","2,004.36","2,004.36","2,004.36",,-1.05%
06/16/2020,"2,025.55","2,025.55","2,025.55","2,025.55",,0.13%
06/15/2020,"2,022.95","2,022.95","2,022.95","2,022.95",,0.56%
06/12/2020,"2,011.77","2,011.77","2,011.77","2,011.77",,0.84%
06/11/2020,"1,995.03","1,995.03","1,995.03","1,995.03",,0.43%
06/10/2020,"1,986.48","1,986.48","1,986.48","1,986.48",,0.23%
06/09/2020,"1,982.00","1,982.00","1,982.00","1,982.00",,0.69%
06/08/2020,"1,968.42","1,968.42","1,968.42","1,968.42",,1.49%
06/05/2020,"1,939.59","1,939.59","1,939.59","1,939.59",,0.44%
06/04/2020,"1,931.18","1,931.18","1,931.18","1,931.18",,-0.26%
06/03/2020,"1,936.17","1,936.17","1,936.17","1,936.17",,0.25%
06/02/2020,"1,931.29","1,931.29","1,931.29","1,931.29",,-0.86%
05/29/2020,"1,948.08","1,948.08","1,948.08","1,948.08",,-0.83%
05/28/2020,"1,964.46","1,964.46","1,964.46","1,964.46",,-0.61%
05/27/2020,"1,976.50","1,976.50","1,976.50","1,976.50",,-1.65%
05/26/2020,"2,009.60","2,009.60","2,009.60","2,009.60",,-0.26%
05/22/2020,"2,014.88","2,014.88","2,014.88","2,014.88",,0.54%
05/21/2020,"2,004.01","2,004.01","2,004.01","2,004.01",,-0.26%
05/20/2020,"2,009.15","2,009.15","2,009.15","2,009.15",,0.08%
05/19/2020,"2,007.49","2,007.49","2,007.49","2,007.49",,0.68%
05/18/2020,"1,993.90","1,993.90","1,993.90","1,993.90",,0.94%
05/15/2020,"1,975.30","1,975.30","1,975.30","1,975.30",,0.27%
05/14/2020,"1,970.02","1,970.02","1,970.02","1,970.02",,-1.32%
05/13/2020,"1,996.28","1,996.28","1,996.28","1,996.28",,-2.09%
05/12/2020,"2,038.99","2,038.99","2,038.99","2,038.99",,-0.73%
05/11/2020,"2,053.95","2,053.95","2,053.95","2,053.95",,0.95%
05/08/2020,"2,034.71","2,034.71","2,034.71","2,034.71",,-0.32%
05/07/2020,"2,041.22","2,041.22","2,041.22","2,041.22",,-0.92%
05/06/2020,"2,060.11","2,060.11","2,060.11","2,060.11",,1.91%
05/05/2020,"2,021.55","2,021.55","2,021.55","2,021.55",,1.55%
05/04/2020,"1,990.64","1,990.64","1,990.64","1,990.64",,1.66%
04/30/2020,"1,958.07","1,958.07","1,958.07","1,958.07",,-0.46%
04/29/2020,"1,967.19","1,967.19","1,967.19","1,967.19",,1.00%
04/28/2020,"1,947.70","1,947.70","1,947.70","1,947.70",,-0.52%
04/27/2020,"1,957.86","1,957.86","1,957.86","1,957.86",,-0.51%
04/24/2020,"1,967.84","1,967.84","1,967.84","1,967.84",,-0.15%
04/23/2020,"1,970.79","1,970.79","1,970.79","1,970.79",,-0.75%
04/22/2020,"1,985.76","1,985.76","1,985.76","1,985.76",,-0.46%
04/21/2020,"1,994.86","1,994.86","1,994.86","1,994.86",,0.47%
04/20/2020,"1,985.54","1,985.54","1,985.54","1,985.54",,0.59%
04/17/2020,"1,973.82","1,973.82","1,973.82","1,973.82",,0.26%
04/16/2020,"1,968.78","1,968.78","1,968.78","1,968.78",,-0.79%
04/15/2020,"1,984.40","1,984.40","1,984.40","1,984.40",,0.72%
04/14/2020,"1,970.26","1,970.26","1,970.26","1,970.26",,0.16%
04/09/2020,"1,967.13","1,967.13","1,967.13","1,967.13",,-0.05%
04/08/2020,"1,968.19","1,968.19","1,968.19","1,968.19",,-0.72%
04/07/2020,"1,982.50","1,982.50","1,982.50","1,982.50",,-1.67%
04/06/2020,"2,016.20","2,016.20","2,016.20","2,016.20",,0.15%
04/03/2020,"2,013.19","2,013.19","2,013.19","2,013.19",,1.41%
04/02/2020,"1,985.27","1,985.27","1,985.27","1,985.27",,0.88%
04/01/2020,"1,967.93","1,967.93","1,967.93","1,967.93",,0.09%
03/31/2020,"1,966.12","1,966.12","1,966.12","1,966.12",,1.83%
03/30/2020,"1,930.75","1,930.75","1,930.75","1,930.75",,0.68%
03/27/2020,"1,917.67","1,917.67","1,917.67","1,917.67",,1.39%
03/26/2020,"1,891.30","1,891.30","1,891.30","1,891.30",,0.95%
03/25/2020,"1,873.47","1,873.47","1,873.47","1,873.47",,-0.73%
03/24/2020,"1,887.17","1,887.17","1,887.17","1,887.17",,-3.64%
03/23/2020,"1,958.55","1,958.55","1,958.55","1,958.55",,-3.30%
03/20/2020,"2,025.31","2,025.31","2,025.31","2,025.31",,-0.35%
03/19/2020,"2,032.34","2,032.34","2,032.34","2,032.34",,-0.81%
03/18/2020,"2,048.87","2,048.87","2,048.87","2,048.87",,-0.19%
03/17/2020,"2,052.85","2,052.85","2,052.85","2,052.85",,-0.25%
03/16/2020,"2,057.96","2,057.96","2,057.96","2,057.96",,-3.14%
03/13/2020,"2,124.78","2,124.78","2,124.78","2,124.78",,-5.01%
03/12/2020,"2,236.81","2,236.81","2,236.81","2,236.81",,-3.44%
03/11/2020,"2,316.58","2,316.58","2,316.58","2,316.58",,0.22%
03/10/2020,"2,311.47","2,311.47","2,311.47","2,311.47",,-1.05%
03/09/2020,"2,335.95","2,335.95","2,335.95","2,335.95",,-2.69%
03/06/2020,"2,400.56","2,400.56","2,400.56","2,400.56",,-0.77%
03/05/2020,"2,419.29","2,419.29","2,419.29","2,419.29",,0.69%
03/04/2020,"2,402.70","2,402.70","2,402.70","2,402.70",,0.82%
03/03/2020,"2,383.12","2,383.12","2,383.12","2,383.12",,0.63%
03/02/2020,"2,368.13","2,368.13","2,368.13","2,368.13",,1.33%
02/28/2020,"2,337.03","2,337.03","2,337.03","2,337.03",,-3.01%
02/27/2020,"2,409.53","2,409.53","2,409.53","2,409.53",,-0.81%
02/26/2020,"2,429.19","2,429.19","2,429.19","2,429.19",,-0.93%
02/25/2020,"2,452.05","2,452.05","2,452.05","2,452.05",,-2.06%
02/24/2020,"2,503.55","2,503.55","2,503.55","2,503.55",,0.18%
02/21/2020,"2,498.94","2,498.94","2,498.94","2,498.94",,-0.91%
02/20/2020,"2,521.84","2,521.84","2,521.84","2,521.84",,-0.06%
02/19/2020,"2,523.35","2,523.35","2,523.35","2,523.35",,-0.66%
02/18/2020,"2,540.23","2,540.23","2,540.23","2,540.23",,-0.43%
02/17/2020,"2,551.17","2,551.17","2,551.17","2,551.17",,-0.31%
02/14/2020,"2,559.05","2,559.05","2,559.05","2,559.05",,-0.82%
02/13/2020,"2,580.20","2,580.20","2,580.20","2,580.20",,-0.74%
02/12/2020,"2,599.44","2,599.44","2,599.44","2,599.44",,0.21%
02/10/2020,"2,594.00","2,594.00","2,594.00","2,594.00",,-0.32%
02/07/2020,"2,602.36","2,602.36","2,602.36","2,602.36",,-0.21%
02/06/2020,"2,607.89","2,607.89","2,607.89","2,607.89",,-0.05%
02/05/2020,"2,609.21","2,609.21","2,609.21","2,609.21",,0.28%
02/04/2020,"2,601.98","2,601.98","2,601.98","2,601.98",,-0.12%
02/03/2020,"2,605.06","2,605.06","2,605.06","2,605.06",,0.18%
01/31/2020,"2,600.41","2,600.41","2,600.41","2,600.41",,-0.06%
01/30/2020,"2,602.01","2,602.01","2,602.01","2,602.01",,-0.05%
01/29/2020,"2,603.36","2,603.36","2,603.36","2,603.36",,-1.03%
01/28/2020,"2,630.47","2,630.47","2,630.47","2,630.47",,-0.08%
01/27/2020,"2,632.48","2,632.48","2,632.48","2,632.48",,-0.38%
01/24/2020,"2,642.50","2,642.50","2,642.50","2,642.50",,0.01%
01/23/2020,"2,642.31","2,642.31","2,642.31","2,642.31",,-0.20%
01/22/2020,"2,647.58","2,647.58","2,647.58","2,647.58",,-0.44%
01/21/2020,"2,659.23","2,659.23","2,659.23","2,659.23",,-0.29%
01/20/2020,"2,666.96","2,666.96","2,666.96","2,666.96",,-0.08%
01/17/2020,"2,669.13","2,669.13","2,669.13","2,669.13",,-0.02%
01/16/2020,"2,669.63","2,669.63","2,669.63","2,669.63",,-0.08%
01/15/2020,"2,671.80","2,671.80","2,671.80","2,671.80",,0.12%
01/14/2020,"2,668.51","2,668.51","2,668.51","2,668.51",,-0.89%
01/13/2020,"2,692.38","2,692.38","2,692.38","2,692.38",,-0.32%
01/10/2020,"2,701.04","2,701.04","2,701.04","2,701.04",,0.32%
01/09/2020,"2,692.40","2,692.40","2,692.40","2,692.40",,0.84%
01/08/2020,"2,670.06","2,670.06","2,670.06","2,670.06",,-0.06%
01/07/2020,"2,671.62","2,671.62","2,671.62","2,671.62",,-1.28%
01/06/2020,"2,706.38","2,706.38","2,706.38","2,706.38",,-0.06%
01/03/2020,"2,707.90","2,707.90","2,707.90","2,707.90",,1.27%
01/02/2020,"2,673.94","2,673.94","2,673.94","2,673.94",,0.74%
12/31/2019,"2,654.39","2,654.39","2,654.39","2,654.39",,0.81%
12/30/2019,"2,633.01","2,633.01","2,633.01","2,633.01",,-0.50%
12/27/2019,"2,646.14","2,646.14","2,646.14","2,646.14",,1.93%
12/23/2019,"2,596.12","2,596.12","2,596.12","2,596.12",,0.48%
12/20/2019,"2,583.76","2,583.76","2,583.76","2,583.76",,0.70%
12/19/2019,"2,565.92","2,565.92","2,565.92","2,565.92",,-0.28%
12/18/2019,"2,573.01","2,573.01","2,573.01","2,573.01",,-0.65%
12/17/2019,"2,589.83","2,589.83","2,589.83","2,589.83",,0.22%
12/16/2019,"2,584.04","2,584.04","2,584.04","2,584.04",,-0.15%
12/13/2019,"2,587.84","2,587.84","2,587.84","2,587.84",,-0.41%
12/11/2019,"2,598.42","2,598.42","2,598.42","2,598.42",,-0.07%
12/10/2019,"2,600.17","2,600.17","2,600.17","2,600.17",,-0.33%
12/09/2019,"2,608.78","2,608.78","2,608.78","2,608.78",,-0.49%
12/06/2019,"2,621.55","2,621.55","2,621.55","2,621.55",,0.09%
12/05/2019,"2,619.12","2,619.12","2,619.12","2,619.12",,-0.54%
12/04/2019,"2,633.31","2,633.31","2,633.31","2,633.31",,-0.08%
12/03/2019,"2,635.43","2,635.43","2,635.43","2,635.43",,-0.20%
12/02/2019,"2,640.70","2,640.70","2,640.70","2,640.70",,0.84%
11/29/2019,"2,618.62","2,618.62","2,618.62","2,618.62",,0.15%
11/28/2019,"2,614.81","2,614.81","2,614.81","2,614.81",,0.12%
11/27/2019,"2,611.62","2,611.62","2,611.62","2,611.62",,-0.45%
11/26/2019,"2,623.34","2,623.34","2,623.34","2,623.34",,0.00%
11/25/2019,"2,623.46","2,623.46","2,623.46","2,623.46",,0.18%
11/22/2019,"2,618.75","2,618.75","2,618.75","2,618.75",,-0.20%
11/21/2019,"2,623.97","2,623.97","2,623.97","2,623.97",,0.30%
11/20/2019,"2,616.16","2,616.16","2,616.16","2,616.16",,-0.86%
11/19/2019,"2,638.89","2,638.89","2,638.89","2,638.89",,-0.56%
11/18/2019,"2,653.85","2,653.85","2,653.85","2,653.85",,0.03%
11/15/2019,"2,652.95","2,652.95","2,652.95","2,652.95",,0.66%
11/14/2019,"2,635.56","2,635.56","2,635.56","2,635.56",,-0.23%
11/13/2019,"2,641.58","2,641.58","2,641.58","2,641.58",,-1.15%
11/12/2019,"2,672.36","2,672.36","2,672.36","2,672.36",,-0.93%
11/11/2019,"2,697.56","2,697.56","2,697.56","2,697.56",,-0.75%
11/08/2019,"2,717.86","2,717.86","2,717.86","2,717.86",,-1.08%
11/07/2019,"2,747.48","2,747.48","2,747.48","2,747.48",,-0.70%
11/06/2019,"2,766.77","2,766.77","2,766.77","2,766.77",,1.34%
11/05/2019,"2,730.12","2,730.12","2,730.12","2,730.12",,0.08%
11/04/2019,"2,727.91","2,727.91","2,727.91","2,727.91",,-0.21%
11/01/2019,"2,733.75","2,733.75","2,733.75","2,733.75",,3.42%
10/31/2019,"2,643.39","2,643.39","2,643.39","2,643.39",,2.43%
10/30/2019,"2,580.66","2,580.66","2,580.66","2,580.66",,2.10%
10/29/2019,"2,527.46","2,527.46","2,527.46","2,527.46",,0.36%
10/28/2019,"2,518.44","2,518.44","2,518.44","2,518.44",,1.14%
10/25/2019,"2,489.95","2,489.95","2,489.95","2,489.95",,0.23%
10/24/2019,"2,484.36","2,484.36","2,484.36","2,484.36",,0.19%
10/23/2019,"2,479.58","2,479.58","2,479.58","2,479.58",,0.01%
10/22/2019,"2,479.44","2,479.44","2,479.44","2,479.44",,0.76%
10/18/2019,"2,460.75","2,460.75","2,460.75","2,460.75",,0.18%
10/17/2019,"2,456.34","2,456.34","2,456.34","2,456.34",,0.85%
10/16/2019,"2,435.74","2,435.74","2,435.74","2,435.74",,-0.10%
10/15/2019,"2,438.25","2,438.25","2,438.25","2,438.25",,0.07%
10/14/2019,"2,436.64","2,436.64","2,436.64","2,436.64",,-0.76%
10/11/2019,"2,455.27","2,455.27","2,455.27","2,455.27",,0.94%
10/09/2019,"2,432.48","2,432.48","2,432.48","2,432.48",,0.00%
10/08/2019,"2,432.54","2,432.54","2,432.54","2,432.54",,0.26%
10/07/2019,"2,426.23","2,426.23","2,426.23","2,426.23",,-0.52%
10/04/2019,"2,438.97","2,438.97","2,438.97","2,438.97",,-0.20%
10/03/2019,"2,443.85","2,443.85","2,443.85","2,443.85",,-0.09%
10/02/2019,"2,445.95","2,445.95","2,445.95","2,445.95",,0.57%
09/30/2019,"2,431.97","2,431.97","2,431.97","2,431.97",,-0.32%
09/26/2019,"2,439.71","2,439.71","2,439.71","2,439.71",,-0.32%
09/25/2019,"2,447.56","2,447.56","2,447.56","2,447.56",,-0.32%
09/24/2019,"2,455.42","2,455.42","2,455.42","2,455.42",,0.93%
09/23/2019,"2,432.79","2,432.79","2,432.79","2,432.79",,-0.40%
09/20/2019,"2,442.50","2,442.50","2,442.50","2,442.50",,0.66%
09/19/2019,"2,426.48","2,426.48","2,426.48","2,426.48",,-0.21%
09/18/2019,"2,431.64","2,431.64","2,431.64","2,431.64",,0.01%
09/17/2019,"2,431.36","2,431.36","2,431.36","2,431.36",,-0.51%
09/16/2019,"2,443.74","2,443.74","2,443.74","2,443.74",,0.51%
09/13/2019,"2,431.37","2,431.37","2,431.37","2,431.37",,-0.44%
09/12/2019,"2,442.04","2,442.04","2,442.04","2,442.04",,0.20%
09/11/2019,"2,437.15","2,437.15","2,437.15","2,437.15",,0.40%
09/10/2019,"2,427.36","2,427.36","2,427.36","2,427.36",,0.28%
09/09/2019,"2,420.67","2,420.67","2,420.67","2,420.67",,0.04%
09/06/2019,"2,419.67","2,419.67","2,419.67","2,419.67",,-1.02%
09/05/2019,"2,444.54","2,444.54","2,444.54","2,444.54",,0.64%
09/04/2019,"2,429.06","2,429.06","2,429.06","2,429.06",,-1.17%
09/03/2019,"2,457.70","2,457.70","2,457.70","2,457.70",,0.51%
09/02/2019,"2,445.13","2,445.13","2,445.13","2,445.13",,-0.91%
08/30/2019,"2,467.68","2,467.68","2,467.68","2,467.68",,-0.08%
08/29/2019,"2,469.63","2,469.63","2,469.63","2,469.63",,0.07%
08/28/2019,"2,467.96","2,467.96","2,467.96","2,467.96",,-0.61%
08/27/2019,"2,483.17","2,483.17","2,483.17","2,483.17",,0.17%
08/26/2019,"2,478.98","2,478.98","2,478.98","2,478.98",,0.05%
08/23/2019,"2,477.66","2,477.66","2,477.66","2,477.66",,-0.57%
08/22/2019,"2,491.97","2,491.97","2,491.97","2,491.97",,0.15%
08/21/2019,"2,488.31","2,488.31","2,488.31","2,488.31",,-0.51%
08/20/2019,"2,501.18","2,501.18","2,501.18","2,501.18",,-0.68%
08/19/2019,"2,518.30","2,518.30","2,518.30","2,518.30",,-0.85%
08/16/2019,"2,539.95","2,539.95","2,539.95","2,539.95",,0.02%
08/15/2019,"2,539.53","2,539.53","2,539.53","2,539.53",,0.06%
08/14/2019,"2,538.11","2,538.11","2,538.11","2,538.11",,-0.20%
08/13/2019,"2,543.11","2,543.11","2,543.11","2,543.11",,-0.02%
08/09/2019,"2,543.59","2,543.59","2,543.59","2,543.59",,-0.52%
08/08/2019,"2,556.91","2,556.91","2,556.91","2,556.91",,0.46%
08/07/2019,"2,545.28","2,545.28","2,545.28","2,545.28",,-0.27%
08/06/2019,"2,552.19","2,552.19","2,552.19","2,552.19",,-0.91%
08/05/2019,"2,575.73","2,575.73","2,575.73","2,575.73",,-0.42%
08/02/2019,"2,586.68","2,586.68","2,586.68","2,586.68",,-1.25%
08/01/2019,"2,619.30","2,619.30","2,619.30","2,619.30",,-0.32%
07/31/2019,"2,627.81","2,627.81","2,627.81","2,627.81",,-0.10%
07/30/2019,"2,630.35","2,630.35","2,630.35","2,630.35",,-0.61%
07/29/2019,"2,646.53","2,646.53","2,646.53","2,646.53",,-0.20%
07/26/2019,"2,651.80","2,651.80","2,651.80","2,651.80",,-0.46%
07/25/2019,"2,664.16","2,664.16","2,664.16","2,664.16",,-0.63%
07/24/2019,"2,681.17","2,681.17","2,681.17","2,681.17",,0.22%
07/23/2019,"2,675.31","2,675.31","2,675.31","2,675.31",,-0.86%
07/22/2019,"2,698.64","2,698.64","2,698.64","2,698.64",,0.34%
07/19/2019,"2,689.53","2,689.53","2,689.53","2,689.53",,0.48%
07/18/2019,"2,676.71","2,676.71","2,676.71","2,676.71",,-0.08%
07/17/2019,"2,678.73","2,678.73","2,678.73","2,678.73",,0.32%
07/16/2019,"2,670.13","2,670.13","2,670.13","2,670.13",,-0.50%
07/15/2019,"2,683.62","2,683.62","2,683.62","2,683.62",,0.21%
07/12/2019,"2,677.90","2,677.90","2,677.90","2,677.90",,-0.34%
07/11/2019,"2,686.94","2,686.94","2,686.94","2,686.94",,0.60%
07/10/2019,"2,670.91","2,670.91","2,670.91","2,670.91",,0.24%
07/09/2019,"2,664.40","2,664.40","2,664.40","2,664.40",,0.15%
07/08/2019,"2,660.48","2,660.48","2,660.48","2,660.48",,-0.18%
07/05/2019,"2,665.15","2,665.15","2,665.15","2,665.15",,0.70%
07/04/2019,"2,646.69","2,646.69","2,646.69","2,646.69",,-0.15%
07/03/2019,"2,650.75","2,650.75","2,650.75","2,650.75",,-0.09%
07/02/2019,"2,653.09","2,653.09","2,653.09","2,653.09",,0.01%
07/01/2019,"2,652.78","2,652.78","2,652.78","2,652.78",,0.74%
06/28/2019,"2,633.32","2,633.32","2,633.32","2,633.32",,-0.65%
06/27/2019,"2,650.57","2,650.57","2,650.57","2,650.57",,0.11%
06/26/2019,"2,647.58","2,647.58","2,647.58","2,647.58",,-0.06%
06/25/2019,"2,649.11","2,649.11","2,649.11","2,649.11",,0.37%
06/24/2019,"2,639.22","2,639.22","2,639.22","2,639.22",,-0.30%
06/21/2019,"2,647.28","2,647.28","2,647.28","2,647.28",,-0.13%
06/20/2019,"2,650.69","2,650.69","2,650.69","2,650.69",,-0.31%
06/19/2019,"2,658.91","2,658.91","2,658.91","2,658.91",,-0.42%
06/18/2019,"2,670.17","2,670.17","2,670.17","2,670.17",,-0.58%
06/17/2019,"2,685.70","2,685.70","2,685.70","2,685.70",,-0.78%
06/14/2019,"2,706.78","2,706.78","2,706.78","2,706.78",,-0.52%
06/13/2019,"2,720.97","2,720.97","2,720.97","2,720.97",,0.76%
06/12/2019,"2,700.35","2,700.35","2,700.35","2,700.35",,0.62%
06/11/2019,"2,683.67","2,683.67","2,683.67","2,683.67",,-0.29%
06/10/2019,"2,691.46","2,691.46","2,691.46","2,691.46",,-0.33%
06/07/2019,"2,700.46","2,700.46","2,700.46","2,700.46",,-0.36%
06/06/2019,"2,710.23","2,710.23","2,710.23","2,710.23",,0.26%
06/04/2019,"2,703.33","2,703.33","2,703.33","2,703.33",,0.93%
06/03/2019,"2,678.52","2,678.52","2,678.52","2,678.52",,0.06%
05/31/2019,"2,676.92","2,676.92","2,676.92","2,676.92",,0.65%
05/30/2019,"2,659.56","2,659.56","2,659.56","2,659.56",,-0.41%
05/29/2019,"2,670.54","2,670.54","2,670.54","2,670.54",,0.76%
05/28/2019,"2,650.30","2,650.30","2,650.30","2,650.30",,0.08%
05/27/2019,"2,648.27","2,648.27","2,648.27","2,648.27",,0.06%
05/24/2019,"2,646.74","2,646.74","2,646.74","2,646.74",,0.22%
05/23/2019,"2,641.02","2,641.02","2,641.02","2,641.02",,0.02%
05/22/2019,"2,640.48","2,640.48","2,640.48","2,640.48",,-0.17%
05/21/2019,"2,644.90","2,644.90","2,644.90","2,644.90",,0.32%
05/20/2019,"2,636.47","2,636.47","2,636.47","2,636.47",,-1.09%
05/17/2019,"2,665.52","2,665.52","2,665.52","2,665.52",,0.08%
05/16/2019,"2,663.45","2,663.45","2,663.45","2,663.45",,-0.70%
05/15/2019,"2,682.30","2,682.30","2,682.30","2,682.30",,-0.49%
05/14/2019,"2,695.62","2,695.62","2,695.62","2,695.62",,-1.32%
05/13/2019,"2,731.57","2,731.57","2,731.57","2,731.57",,-0.92%
05/10/2019,"2,757.04","2,757.04","2,757.04","2,757.04",,-0.92%
05/09/2019,"2,782.61","2,782.61","2,782.61","2,782.61",,-0.12%
05/08/2019,"2,786.00","2,786.00","2,786.00","2,786.00",,-0.18%
05/07/2019,"2,790.98","2,790.98","2,790.98","2,790.98",,0.29%
05/06/2019,"2,783.01","2,783.01","2,783.01","2,783.01",,-0.58%
05/03/2019,"2,799.22","2,799.22","2,799.22","2,799.22",,0.15%
05/02/2019,"2,795.06","2,795.06","2,795.06","2,795.06",,-0.06%
04/30/2019,"2,796.84","2,796.84","2,796.84","2,796.84",,-1.17%
04/29/2019,"2,829.88","2,829.88","2,829.88","2,829.88",,0.45%
04/26/2019,"2,817.31","2,817.31","2,817.31","2,817.31",,-1.43%
04/25/2019,"2,858.13","2,858.13","2,858.13","2,858.13",,-0.54%
04/24/2019,"2,873.63","2,873.63","2,873.63","2,873.63",,0.28%
04/23/2019,"2,865.60","2,865.60","2,865.60","2,865.60",,-0.16%
04/18/2019,"2,870.12","2,870.12","2,870.12","2,870.12",,-0.85%
04/17/2019,"2,894.85","2,894.85","2,894.85","2,894.85",,0.20%
04/16/2019,"2,889.19","2,889.19","2,889.19","2,889.19",,-0.35%
04/15/2019,"2,899.41","2,899.41","2,899.41","2,899.41",,-0.53%
04/12/2019,"2,914.79","2,914.79","2,914.79","2,914.79",,-0.14%
04/11/2019,"2,918.81","2,918.81","2,918.81","2,918.81",,2.91%
04/10/2019,"2,836.16","2,836.16","2,836.16","2,836.16",,0.41%
04/09/2019,"2,824.54","2,824.54","2,824.54","2,824.54",,-0.71%
04/08/2019,"2,844.64","2,844.64","2,844.64","2,844.64",,-0.08%
04/05/2019,"2,846.85","2,846.85","2,846.85","2,846.85",,-0.04%
04/04/2019,"2,848.05","2,848.05","2,848.05","2,848.05",,-0.62%
04/03/2019,"2,865.70","2,865.70","2,865.70","2,865.70",,0.18%
04/02/2019,"2,860.56","2,860.56","2,860.56","2,860.56",,0.38%
04/01/2019,"2,849.59","2,849.59","2,849.59","2,849.59",,0.11%
03/29/2019,"2,846.35","2,846.35","2,846.35","2,846.35",,0.38%
03/28/2019,"2,835.47","2,835.47","2,835.47","2,835.47",,-0.19%
03/27/2019,"2,840.86","2,840.86","2,840.86","2,840.86",,-0.40%
03/26/2019,"2,852.15","2,852.15","2,852.15","2,852.15",,-0.69%
